date,airline,origin,destination,departure_time,distance,arrival_delay,weather_condition,wind_speed,visibility,month,day,weekday,delayed
2024-07-31,1,11,6,1207,1459,63,1,20.95402953863888,3.329562917135686,7,31,2,1
2024-06-02,4,4,10,673,1678,-10,0,8.868365513368872,7.113225408799458,6,2,6,0
2024-01-30,1,8,2,2161,1198,38,0,8.310639061751743,9.755619057220988,1,30,1,1
2024-06-14,1,8,1,1162,1450,-2,0,13.028749776202645,8.546712633966806,6,14,4,0
2024-02-13,1,1,7,1108,2084,4,0,9.69228982345808,8.899565078986715,2,13,1,0
2024-09-10,4,9,11,790,2499,10,0,4.463376514658774,8.860280460123857,9,10,1,0
2024-09-13,3,8,2,1534,803,4,0,13.109749438882844,8.44674460544972,9,13,4,0
2024-10-25,3,11,2,1829,508,61,1,10.52917010994374,2.505265398029853,10,25,4,1
2024-01-15,0,4,5,998,1827,-1,0,1.3609760394832129,8.396069213761336,1,15,0,0
2024-02-08,5,4,5,1913,1999,22,0,11.656789855728006,8.047795609245822,2,8,3,1
2024-09-13,5,2,4,2247,1687,54,1,12.260185274341762,2.821897823348806,9,13,4,1
2024-10-15,3,4,3,1013,422,12,0,9.685366904429571,7.801975360954515,10,15,1,0
2024-06-20,6,8,9,1718,1644,29,0,11.583010016655775,8.669193953838377,6,20,3,1
2024-11-10,6,0,6,850,354,-10,0,5.834370170853603,8.703035609234593,11,10,6,0
2024-08-11,5,1,10,1587,2134,63,1,14.601354022898285,3.180582119452504,8,11,6,1
2024-03-03,6,11,1,1710,348,21,0,7.032541125639615,7.032672715546872,3,3,6,1
2024-06-25,4,5,10,903,1456,12,0,10.407784343524224,7.098197749042209,6,25,1,0
2024-02-15,6,0,5,1180,2045,3,0,0.4442340962284513,7.703509033842977,2,15,3,0
2024-07-06,2,1,2,560,1269,39,0,3.678062512184317,8.885873490051466,7,6,5,1
2024-05-26,4,1,8,1455,882,104,2,46.25198024350267,1.328231842738917,5,26,6,1
2024-01-13,3,2,10,1578,438,140,2,41.29664083090074,1.7441032489574575,1,13,5,1
2024-10-16,5,5,3,1856,784,38,0,9.475298929352403,8.101814199248345,10,16,2,1
2024-05-17,6,5,11,1452,606,5,0,8.162490984111463,7.24082008081762,5,17,4,0
2024-10-15,2,4,6,1460,1022,-24,0,9.774118922926688,8.15132085014643,10,15,1,0
2024-12-24,5,3,7,1693,914,41,0,13.069401162557806,7.541667324299933,12,24,1,1
2024-10-30,5,9,8,1865,1485,32,0,13.858638736398603,7.636946292474048,10,30,2,1
2024-04-02,2,11,4,1561,1295,133,2,45.315432837585504,1.4280383387992823,4,2,1,1
2024-04-07,5,8,5,1340,1342,41,1,17.65393275486145,3.123316705270579,4,7,6,1
2024-10-05,1,8,4,2266,1553,31,0,11.375510318460746,8.789448108948942,10,5,5,1
2024-12-21,4,4,8,1733,2143,34,0,5.38245653012591,7.334200904358731,12,21,5,1
2024-05-20,5,3,5,1393,2309,26,0,12.36345312430281,9.495527286653603,5,20,0,1
2024-08-22,4,0,5,1660,381,20,0,12.446568589487349,8.65296050590069,8,22,3,1
2024-01-01,1,3,2,1308,1153,-1,0,0.7022725419564191,7.819320013610623,1,1,0,0
2024-09-20,4,5,8,2143,1667,39,0,10.85941787423954,8.051723275463862,9,20,4,1
2024-04-05,0,3,9,2043,883,34,0,9.630493995332186,7.910072389283036,4,5,4,1
2024-10-08,5,9,3,1957,1427,72,2,40.89423142263293,1.9558568482443497,10,8,1,1
2024-06-29,3,2,4,2015,1830,28,0,13.667348089289826,9.301953876566715,6,29,5,1
2024-01-23,3,8,7,2271,455,29,0,11.64590618786474,9.963106202611762,1,23,1,1
2024-08-15,6,3,6,1952,1558,69,1,18.17179190252192,2.457662664641165,8,15,3,1
2024-05-07,2,10,7,518,1979,15,0,14.604130575084616,7.805889391223565,5,7,1,0
2024-12-29,0,8,7,1805,701,34,0,11.083630604241849,8.188286238714069,12,29,6,1
2024-11-15,6,9,4,1582,1867,21,0,10.9319063491399,8.130034045794169,11,15,4,1
2024-10-06,3,11,2,966,1776,34,1,24.21773576040319,2.582336376090815,10,6,6,1
2024-06-28,6,2,9,728,1372,6,0,13.364154952595571,7.443773334112462,6,28,4,0
2024-02-29,0,3,2,1154,489,9,0,10.925375586934065,7.197556762918876,2,29,3,0
2024-05-02,2,5,11,2035,309,38,0,2.7326302066833024,7.9516933335456175,5,2,3,1
2024-08-15,5,8,4,1178,385,0,0,0.7971011380489562,9.340020871347791,8,15,3,0
2024-01-07,0,0,10,620,750,9,0,12.346689440919418,7.798973276376894,1,7,6,0
2024-04-19,5,9,10,1468,866,30,0,1.2165034517778612,9.309420791192792,4,19,4,1
2024-06-09,2,1,5,1151,1375,5,0,9.725820281156643,7.430835889847211,6,9,6,0
2024-03-06,6,2,1,1400,443,21,0,8.323685632508028,8.12460622177732,3,6,2,1
2024-11-10,1,4,10,2071,2292,50,1,22.152941196730083,3.62417363864107,11,10,6,1
2024-04-03,1,8,5,1406,714,17,1,17.063007032617016,4.489802753288565,4,3,2,1
2024-02-21,0,8,4,1369,1361,10,0,2.65660833666207,8.257047509527379,2,21,2,0
2024-03-27,0,9,4,702,876,-11,0,7.193155299742693,8.68664273982393,3,27,2,0
2024-12-14,0,1,0,1904,1233,149,2,28.299426939385462,0.6165695483644877,12,14,5,1
2024-09-09,0,1,5,1454,1020,0,0,4.599714668333058,7.550996898231903,9,9,0,0
2024-09-01,4,11,0,2109,675,20,0,4.614017808124017,9.712418102261886,9,1,6,1
2024-09-25,1,2,8,1201,960,22,0,8.140802751846174,8.44956409919623,9,25,2,1
2024-09-13,0,0,11,721,1909,-2,0,6.180543946769993,7.840197502708788,9,13,4,0
2024-09-12,6,6,9,1639,1769,27,0,1.7581403773346511,9.724237924775206,9,12,3,1
2024-07-09,3,0,5,1179,1782,3,0,14.264297651780875,7.649004102058567,7,9,1,0
2024-08-12,3,8,3,1403,1414,13,0,3.7868318844566513,8.64969051612784,8,12,0,0
2024-04-29,6,2,4,1717,1976,5,0,2.8373045680273306,7.518992175867136,4,29,0,0
2024-08-01,3,10,11,1890,931,30,0,13.012022805744872,9.569677912515145,8,1,3,1
2024-06-21,5,3,7,1780,1195,27,1,11.245334373098617,4.799388042807872,6,21,4,1
2024-09-03,5,11,9,761,1799,-16,0,5.270750712959544,9.265997055258143,9,3,1,0
2024-02-09,0,11,7,2156,474,38,0,8.421772730694045,8.621695794342111,2,9,4,1
2024-05-25,1,0,11,516,2397,-22,0,14.86889771769642,7.96774469669448,5,25,5,0
2024-10-13,6,1,11,1911,2206,30,0,12.635112751855427,7.052397068462735,10,13,6,1
2024-03-11,0,8,5,1397,873,0,0,12.064732037108238,7.207444258101669,3,11,0,0
2024-11-20,2,1,5,1426,393,94,2,28.54721157359412,1.4631573574634291,11,20,2,1
2024-08-31,5,6,4,1399,1505,18,1,17.793322428494285,4.43366727664044,8,31,5,1
2024-02-18,1,11,8,1334,1383,10,0,12.488088016289428,7.128059487447692,2,18,6,0
2024-02-20,5,2,4,1955,1910,44,1,21.246505798599188,3.789929917777749,2,20,1,1
2024-04-13,1,10,3,1817,711,45,0,8.03999579605168,7.2853632117311795,4,13,5,1
2024-04-01,0,0,6,542,1772,-5,0,2.06497586839691,8.820581083996906,4,1,0,0
2024-07-23,5,11,3,2209,1021,21,0,3.046242237072501,8.851028248404315,7,23,1,1
2024-07-11,2,3,5,526,1113,6,0,1.1077920477329384,9.180003836181974,7,11,3,0
2024-04-13,1,9,8,2061,1264,17,0,2.6190005595165,8.41284483096445,4,13,5,1
2024-11-13,3,0,6,942,465,-20,0,5.420804905644963,7.477267860678302,11,13,2,0
2024-01-28,0,10,6,610,1633,15,0,12.45327104800838,7.962736744829638,1,28,6,0
2024-01-07,4,6,4,1115,1547,-1,0,7.178699199182984,7.297843746810036,1,7,6,0
2024-06-10,3,7,0,2071,775,33,0,10.717286203678526,8.611197725626585,6,10,0,1
2024-12-20,6,10,8,981,341,121,2,29.9339349638607,1.0842006786384362,12,20,4,1
2024-09-01,2,4,2,2030,748,96,2,30.664286231415065,1.1614758917394117,9,1,6,1
2024-05-05,0,5,1,1592,2302,84,2,26.150592839851424,1.18872071386335,5,5,6,1
2024-10-19,4,10,5,1171,2090,-5,0,14.518968594931772,9.52208189421502,10,19,5,0
2024-02-18,0,4,11,2214,2389,42,0,2.555720811808848,7.764617286513728,2,18,6,1
2024-01-07,4,9,10,657,2137,28,0,0.1192947282858353,9.223114692097369,1,7,6,1
2024-12-08,2,11,2,994,1065,32,1,20.828308368678613,4.138105321485909,12,8,6,1
2024-03-11,4,7,0,552,599,72,2,34.32884661256272,0.8006355886764311,3,11,0,1
2024-12-13,5,4,3,709,1668,-5,0,11.904307658389468,8.72008525780095,12,13,4,0
2024-02-25,1,2,11,1887,633,51,1,11.412709148873128,3.4776444897216243,2,25,6,1
2024-11-20,5,6,11,2188,1517,36,0,8.116830483676214,7.639803187756413,11,20,2,1
2024-04-11,4,8,6,607,871,16,0,2.5337409007863814,9.05929388400812,4,11,3,1
2024-06-20,5,11,6,1560,947,27,1,19.793165530730413,3.006547716327998,6,20,3,1
2024-04-16,2,3,0,638,410,34,1,10.50471814453026,4.351193411811369,4,16,1,1
2024-08-07,5,1,0,1755,2305,24,1,11.091410976817809,2.1679477965417293,8,7,2,1
2024-10-15,4,9,3,1475,2079,8,0,8.288035553191518,7.736786282365292,10,15,1,0
2024-11-16,6,8,9,1757,1436,43,1,23.348928832706637,3.499137097615087,11,16,5,1
2024-08-03,2,7,8,776,892,17,1,13.00039891585896,4.651510179645181,8,3,5,1
2024-01-06,2,9,8,1879,607,30,0,0.3603487213755679,9.66540389590176,1,6,5,1
2024-10-15,5,0,11,1061,1334,1,0,2.578082743117352,7.532284278838488,10,15,1,0
2024-05-28,4,7,6,1319,854,10,0,5.598403126851032,8.465344017021458,5,28,1,0
2024-02-23,6,7,0,2013,1421,35,0,12.866754929480509,9.95897481568442,2,23,4,1
2024-06-28,2,6,1,1834,2239,43,1,20.67886334168106,2.0457048452081583,6,28,4,1
2024-10-16,6,6,0,1981,875,133,2,44.87035394524756,1.164971332293833,10,16,2,1
2024-12-12,0,3,4,1352,810,33,1,23.12523325853577,2.177624616056142,12,12,3,1
2024-05-30,0,5,4,1323,1635,-4,0,13.885292706692244,7.243230205738769,5,30,3,0
2024-07-12,2,9,6,1765,2068,27,1,14.372733855230855,4.275151955966276,7,12,4,1
2024-03-15,5,1,8,1794,2124,10,1,13.47857300394943,4.816148131417747,3,15,4,0
2024-08-24,0,3,6,2285,1591,75,2,33.48325160256866,1.6669484345944343,8,24,5,1
2024-09-09,6,7,4,1924,513,43,0,2.178169411775678,8.286168144421042,9,9,0,1
2024-02-04,3,1,11,1475,2243,11,0,0.0212097198420951,9.37590654668344,2,4,6,0
2024-11-22,1,7,4,2196,2108,119,2,43.62660031004508,1.7631459094170845,11,22,4,1
2024-05-05,6,7,6,706,549,75,2,26.683862713953808,1.377196076272276,5,5,6,1
2024-02-02,2,11,9,1170,1805,45,1,19.7578947181204,3.898654152674128,2,2,4,1
2024-09-10,5,9,7,578,1032,1,0,13.636495832930509,7.559115648332344,9,10,1,0
2024-05-28,1,4,1,688,2028,10,0,11.86345092453718,8.183431236570684,5,28,1,0
2024-01-28,5,7,8,2102,1263,66,1,10.795099470451188,4.194127307062828,1,28,6,1
2024-02-13,0,11,10,1578,1921,17,0,14.496389634789288,8.454527948443896,2,13,1,1
2024-05-15,4,5,4,1523,2420,20,1,17.664472505086554,3.6508186418866297,5,15,2,1
2024-10-11,2,11,9,1893,584,32,0,3.030917039547335,9.137402323548342,10,11,4,1
2024-06-09,5,0,10,2125,1444,126,2,31.317408960668097,0.6908328110100876,6,9,6,1
2024-09-21,5,9,0,1326,1555,4,0,1.0193424728872635,9.873830906473078,9,21,5,0
2024-12-16,6,4,1,855,1574,8,0,14.826084147927968,9.509195339821868,12,16,0,0
2024-07-24,3,8,1,1971,1287,39,0,5.03059656189324,8.575265909566212,7,24,2,1
2024-04-15,6,10,8,1433,1289,32,0,6.985934900108617,8.05363604174365,4,15,0,1
2024-11-11,6,3,2,2003,436,14,0,0.2858627610578246,8.864674927073386,11,11,0,0
2024-02-03,5,9,11,906,414,7,0,10.964534572931624,7.843624403068283,2,3,5,0
2024-12-03,5,8,3,1317,1151,13,1,14.10080363547372,4.361024744193372,12,3,1,0
2024-02-16,4,6,4,1824,1512,26,0,14.299952985308142,9.793829796279734,2,16,4,1
2024-07-09,4,11,3,1086,1144,13,0,0.1946287286903475,8.693683707084398,7,9,1,0
2024-07-15,0,8,2,1850,546,25,0,6.502281769578881,8.221065979173048,7,15,0,1
2024-02-22,2,5,4,1860,1626,35,1,16.190644897943493,4.426866649876765,2,22,3,1
2024-09-20,1,11,9,1164,2379,104,2,46.67793810525296,1.4890918867410847,9,20,4,1
2024-10-23,1,8,11,1795,2127,97,2,30.07170199312842,0.8915874719856465,10,23,2,1
2024-06-13,3,5,0,981,801,11,1,16.87277588064939,4.341447159797217,6,13,3,0
2024-02-06,3,0,2,719,1529,4,0,2.082498952326388,7.332222742903502,2,6,1,0
2024-08-02,4,6,3,1602,508,12,0,1.4243014772473446,7.961800432200837,8,2,4,0
2024-01-22,4,0,4,1526,2271,27,1,10.03984423003094,4.551889529171472,1,22,0,1
2024-03-17,4,10,3,862,404,-5,0,12.046834241505486,7.982849463663156,3,17,6,0
2024-08-17,0,4,11,1745,2133,19,0,1.1229533716369473,7.933355205056645,8,17,5,1
2024-08-18,6,1,0,564,1966,37,0,13.717056689756518,9.164523868058884,8,18,6,1
2024-02-29,0,5,1,1265,769,116,2,42.162978807335584,0.6437380496386983,2,29,3,1
2024-11-01,4,0,7,816,2077,0,0,2.2646863518129927,8.625966031048032,11,1,4,0
2024-06-14,0,8,2,1532,339,24,0,0.0007755490682459,7.851594874818311,6,14,4,1
2024-10-09,5,5,8,848,1105,9,0,5.960125265638082,8.130391532445959,10,9,2,0
2024-12-31,5,8,4,1670,943,21,0,7.449819640971676,7.786065088197307,12,31,1,1
2024-07-03,4,10,0,1455,433,27,0,12.199317682680462,7.341275369728765,7,3,2,1
2024-10-29,1,2,0,670,642,5,0,3.953829776220824,9.73796678408202,10,29,1,0
2024-09-07,3,9,4,1224,837,1,0,9.39578822230914,7.24508607346757,9,7,5,0
2024-05-22,6,9,3,1933,1441,59,1,14.597769452455356,4.524964180869253,5,22,2,1
2024-07-27,6,4,11,1477,330,45,1,16.019978622845997,4.259208122781864,7,27,5,1
2024-03-21,6,9,8,1049,2310,-5,0,3.535155866632098,8.661780128089728,3,21,3,0
2024-02-28,2,5,1,2296,1577,121,2,44.81574639594601,1.416351017310132,2,28,2,1
2024-02-14,6,6,8,1872,1378,64,1,16.988109692136142,2.8518946147733213,2,14,2,1
2024-01-07,2,9,0,736,1198,51,1,16.79207628297955,3.064130227332512,1,7,6,1
2024-04-04,2,1,10,1537,797,21,0,14.992834891907014,7.698884124966971,4,4,3,1
2024-05-21,5,8,0,2235,1824,49,1,12.029738060303108,3.22023722831356,5,21,1,1
2024-09-17,1,0,8,1745,2354,28,0,5.466300506070157,7.197173344336333,9,17,1,1
2024-09-16,5,6,8,1162,1997,10,0,5.106421552448711,7.1589387607482085,9,16,0,0
2024-10-04,2,5,11,761,1442,126,2,44.76792801063935,1.4240106075043395,10,4,4,1
2024-08-08,4,5,6,993,1633,20,0,10.525753327909957,8.915811784768941,8,8,3,1
2024-06-24,2,10,8,1387,2136,15,0,11.17850341543828,8.986044995909193,6,24,0,0
2024-04-27,3,11,10,1415,1809,18,0,9.056027457449998,8.16349563194388,4,27,5,1
2024-02-15,1,1,5,1648,2181,11,0,10.287262470832076,7.887180037310288,2,15,3,0
2024-10-15,1,9,6,2262,722,19,0,12.814099939235156,8.35216449993623,10,15,1,1
2024-12-28,1,2,5,1492,1274,16,0,5.77106419785765,8.543240972136637,12,28,5,1
2024-03-02,0,1,0,1149,1556,15,0,2.0841442033886306,8.084252720190083,3,2,5,0
2024-12-09,5,8,9,864,746,23,1,23.25406242932077,4.792887146786937,12,9,0,1
2024-06-27,4,7,10,569,1937,-7,0,10.055963694588431,8.504034542679278,6,27,3,0
2024-08-03,6,4,9,2300,2332,21,0,10.22848130848469,8.959773018317032,8,3,5,1
2024-08-26,2,2,1,943,901,2,0,7.309642912509384,8.159029906095492,8,26,0,0
2024-04-19,1,4,7,674,717,-12,0,7.479009185254478,8.380085480255058,4,19,4,0
2024-08-24,0,9,3,1864,2487,11,0,7.448480924115137,7.7866348918104595,8,24,5,0
2024-09-24,5,6,2,1226,1101,0,0,1.2251106933166491,7.013441467165461,9,24,1,0
2024-11-18,4,6,10,1346,1698,28,0,8.404831734490898,8.995387134298767,11,18,0,1
2024-10-25,6,0,7,2094,1284,23,0,8.593858121159238,9.85919753088564,10,25,4,1
2024-06-04,6,11,4,636,2359,-16,0,11.706906411879164,8.979349012942933,6,4,1,0
2024-02-19,0,3,6,1146,2038,-1,0,13.042855712411225,8.616893986572736,2,19,0,0
2024-10-23,1,8,2,537,2344,-2,0,10.283489632970566,9.888972634997195,10,23,2,0
2024-03-19,2,6,4,1145,2101,89,2,34.35312555827625,0.9749747758094812,3,19,1,1
2024-10-01,1,1,3,1699,1075,11,0,9.64130154967381,7.1041723651737865,10,1,1,0
2024-06-13,4,1,7,1151,1725,0,0,4.405144655954288,7.215348673455614,6,13,3,0
2024-04-08,4,9,1,1072,752,2,0,14.040826032066692,8.715062721730344,4,8,0,0
2024-12-28,5,11,0,1846,2356,47,0,6.700839049021639,8.862944915815717,12,28,5,1
2024-02-27,1,6,7,2046,2424,65,1,15.576552199540473,2.1057174197727497,2,27,1,1
2024-05-18,6,4,8,625,1230,12,0,2.856902565294568,7.738554870007942,5,18,5,0
2024-10-15,0,7,5,1453,2422,5,0,2.752466539825236,7.662822040363506,10,15,1,0
2024-12-20,0,5,1,576,1732,31,1,11.315893939041834,3.4198232264078667,12,20,4,1
2024-09-12,1,7,4,1356,1100,90,2,31.387878497281392,1.6432012586349691,9,12,3,1
2024-06-19,1,3,9,2254,763,58,0,8.401158241754189,8.965089660722091,6,19,2,1
2024-07-31,1,10,4,1358,857,18,0,13.72320845387006,8.609851964965854,7,31,2,1
2024-12-01,0,11,2,2224,2487,41,1,22.5087492089122,4.440018078921337,12,1,6,1
2024-02-12,1,2,8,1330,1281,37,1,22.41456767246538,2.0249628523860173,2,12,0,1
2024-11-13,2,10,5,607,949,-6,0,3.468625548708604,8.921273560325638,11,13,2,0
2024-11-15,0,9,2,1564,1432,23,0,12.297045770881718,7.146760654959591,11,15,4,1
2024-04-18,4,7,9,942,2418,32,1,21.04194364967153,2.4516310889868,4,18,3,1
2024-07-26,3,11,0,527,419,9,0,7.574720878948064,8.749710004688955,7,26,4,0
2024-09-07,4,2,11,1018,2306,30,1,19.649811887718627,3.740276033626973,9,7,5,1
2024-12-04,0,9,0,1289,1838,18,0,12.65532737453577,8.42634564578195,12,4,2,1
2024-11-16,0,1,0,1936,852,61,1,12.478543347787078,2.86581613727324,11,16,5,1
2024-12-22,0,2,1,832,1473,15,1,15.715915045393768,4.353115791667269,12,22,6,0
2024-09-15,3,1,0,1423,1432,11,0,8.496383857606657,7.082277767749659,9,15,6,0
2024-01-07,5,1,9,1134,2101,-16,0,13.390864811707011,7.034345717236979,1,7,6,0
2024-03-01,6,1,10,1512,413,20,0,7.493873911599927,9.19053504986345,3,1,4,1
2024-06-30,6,5,9,1298,1885,50,1,10.169879990617895,4.7063989328379625,6,30,6,1
2024-01-07,3,1,0,2018,2256,89,2,28.081372462390757,1.3018070807184836,1,7,6,1
2024-01-06,2,2,3,1040,1680,10,0,12.486581643317814,8.920177441243773,1,6,5,0
2024-03-14,5,0,5,1884,2273,117,2,45.59074013933039,1.8357170440394,3,14,3,1
2024-09-23,4,10,11,1732,1625,26,0,5.96694222795424,9.65494167855264,9,23,0,1
2024-08-08,1,5,9,1009,532,-4,0,13.384580689801885,8.774019077361503,8,8,3,0
2024-03-01,2,4,5,1725,865,10,0,1.822129587628154,7.256623748947012,3,1,4,0
2024-08-12,2,7,10,1669,2458,25,0,5.93004610511953,8.32110817183581,8,12,0,1
2024-01-30,5,9,1,2107,1418,36,1,10.38220756328182,2.756819028523583,1,30,1,1
2024-11-10,0,9,1,1153,735,18,0,13.905263894728376,8.063958751051272,11,10,6,1
2024-04-21,0,5,11,505,1822,14,0,3.881950860394827,7.313726360785776,4,21,6,0
2024-08-16,6,10,6,2126,1264,34,0,3.283597796421674,8.370023616629915,8,16,4,1
2024-04-12,6,3,10,1684,736,12,0,13.32785458531406,9.77066849806658,4,12,4,0
2024-03-11,0,5,0,1592,2429,23,0,1.9154507474286209,9.79083396764838,3,11,0,1
2024-04-08,3,1,2,1120,1453,13,0,14.591821663120642,8.02581168019016,4,8,0,0
2024-07-15,2,3,2,994,503,39,1,23.82297200417083,4.5531312011967415,7,15,0,1
2024-10-07,2,2,4,645,381,62,2,32.96725962312818,1.5838312508104035,10,7,0,1
2024-10-11,4,0,10,2109,2220,19,0,14.406578087725752,8.477222966317498,10,11,4,1
2024-04-04,2,4,7,1586,1885,34,1,11.805738253204169,2.9967147895882817,4,4,3,1
2024-09-28,2,7,0,1338,776,129,2,29.940518808244637,0.5768744950898286,9,28,5,1
2024-10-08,5,11,8,1427,320,70,2,32.93713894242299,1.033986170804375,10,8,1,1
2024-04-23,2,4,11,857,2057,28,1,15.147181186273142,3.617413947540796,4,23,1,1
2024-02-08,0,6,4,682,1870,0,1,14.19692223518602,3.9799514328958447,2,8,3,0
2024-05-18,1,8,0,2161,330,47,0,8.014038555054059,8.736058167324202,5,18,5,1
2024-06-07,2,9,5,1056,509,9,1,12.734495171500548,3.864607858231966,6,7,4,0
2024-12-22,4,9,11,1429,1520,79,2,31.179553225116106,0.7816963636677859,12,22,6,1
2024-03-08,5,3,7,1982,1172,24,0,10.196106627642822,7.232060089800855,3,8,4,1
2024-08-13,0,1,10,567,1866,2,0,6.491706498895761,7.36390940254236,8,13,1,0
2024-09-23,5,1,2,1044,2130,-1,0,7.015310999564866,7.886822304192111,9,23,0,0
2024-05-04,0,10,6,1401,597,77,2,38.602333190382325,1.1003558487615306,5,4,5,1
2024-05-26,2,11,4,1349,1632,16,0,2.163326627703542,8.565667703131595,5,26,6,1
2024-03-02,1,3,8,957,776,0,0,2.323265199715961,9.078962176008236,3,2,5,0
2024-03-25,4,1,10,898,1505,5,0,10.404169465112298,8.571471905045387,3,25,0,0
2024-10-21,2,1,0,1161,1666,0,0,1.118873736354361,9.127325520163344,10,21,0,0
2024-09-04,4,8,11,507,2482,7,1,12.780040388097376,3.2278188048173457,9,4,2,0
2024-10-01,0,1,8,1441,1876,15,0,8.629893300379026,7.813942881643419,10,1,1,0
2024-05-05,3,0,11,901,416,110,2,43.38255917497635,1.967642646033408,5,5,6,1
2024-06-21,1,9,10,1933,364,52,0,2.066594007248461,9.72473320405006,6,21,4,1
2024-01-19,3,2,10,1582,1969,23,0,8.971145288674679,9.889500108301572,1,19,4,1
2024-12-17,0,7,5,2176,450,29,0,6.353432104612915,8.881087117035976,12,17,1,1
2024-04-08,4,9,0,969,719,35,1,11.789042647265436,3.216460407910368,4,8,0,1
2024-06-21,2,8,7,1229,813,0,0,6.359593825681657,9.486358864530168,6,21,4,0
2024-03-09,2,7,1,1459,968,19,0,0.3287433235429399,8.252655665447712,3,9,5,1
2024-02-11,0,10,1,954,2446,11,0,4.056463369461333,9.25523205983182,2,11,6,0
2024-12-07,4,2,1,1615,2153,83,2,39.29310459719064,1.638734322079083,12,7,5,1
2024-09-08,0,2,11,1819,331,30,0,2.731094029658272,7.915948405436437,9,8,6,1
2024-05-14,2,4,9,1667,2194,38,0,5.661390664637719,8.878794506755582,5,14,1,1
2024-04-20,6,6,0,1762,2212,146,2,45.82463325435784,0.6004443676635287,4,20,5,1
2024-08-15,1,8,3,1022,1863,18,1,23.825961419963647,4.54853586771317,8,15,3,1
2024-09-21,6,4,1,1133,1294,7,0,13.686124773775672,9.314764631659438,9,21,5,0
2024-04-06,5,11,6,1683,1607,14,0,10.883801864450136,8.785105900618095,4,6,5,0
2024-11-02,1,8,7,1665,1820,-4,0,14.124000585834294,9.791416343185588,11,2,5,0
2024-10-18,0,0,6,1350,1228,11,0,5.531713568117684,9.037556301970968,10,18,4,0
2024-10-24,2,5,4,1634,543,17,0,8.023780941427074,7.8895636803758835,10,24,3,1
2024-03-14,0,11,0,928,1219,89,2,33.319445423287924,1.7144308253568474,3,14,3,1
2024-09-09,4,2,6,2099,1134,42,0,12.550385624226628,8.510506406395717,9,9,0,1
2024-02-16,6,3,4,537,1549,14,0,2.778860860015808,7.249926208426209,2,16,4,0
2024-07-29,6,5,6,1366,1962,11,0,3.336077168890039,7.990735247638873,7,29,0,0
2024-03-16,5,8,10,559,1548,-5,0,8.639554160541643,9.006306781838141,3,16,5,0
2024-07-30,3,5,9,1552,2486,36,0,6.039503703831641,9.63997801482362,7,30,1,1
2024-11-10,5,2,9,1238,2442,30,0,1.0991201814063607,8.973317360827735,11,10,6,1
2024-11-11,4,10,4,1224,1763,126,2,47.911258462056814,1.781140346771574,11,11,0,1
2024-08-17,6,0,3,1058,1279,-9,0,11.34566853772347,8.897924257547178,8,17,5,0
2024-07-11,4,2,10,2061,2452,32,0,13.054321869083118,9.560991191964556,7,11,3,1
2024-09-09,6,5,7,1368,1909,17,0,4.713522644242833,8.299598725206938,9,9,0,1
2024-05-29,1,0,9,1205,2159,0,0,8.588694601029323,8.53672366287769,5,29,2,0
2024-08-21,0,3,1,1348,496,3,0,11.904270300261851,7.215776973307546,8,21,2,0
2024-01-21,3,8,2,1951,1066,11,0,1.2132748943836624,9.534007358496076,1,21,6,0
2024-01-04,2,1,10,945,959,20,0,13.23865544312164,8.419740566014893,1,4,3,1
2024-12-28,1,9,2,1129,1101,18,1,14.269356616051809,2.7057274184728453,12,28,5,1
2024-09-18,1,4,0,575,1515,26,1,11.163111515829106,4.9376347667227725,9,18,2,1
2024-04-13,2,0,10,1566,797,22,1,14.999503517864383,2.567393915329384,4,13,5,1
2024-07-08,0,0,11,668,1059,-2,0,8.62996627790803,8.827889176089165,7,8,0,0
2024-04-14,0,9,11,745,621,6,0,13.9533023209774,9.929736810129784,4,14,6,0
2024-02-04,1,2,9,1390,723,9,0,2.480694760713322,9.062609999707307,2,4,6,0
2024-01-11,1,7,3,2028,1985,55,1,15.880579449233355,4.297759135484634,1,11,3,1
2024-09-19,2,11,9,1495,1797,1,0,4.415863446542518,9.250316037142689,9,19,3,0
2024-06-30,3,10,0,2291,1994,23,0,8.80646667866318,8.504780481944271,6,30,6,1
2024-08-12,0,6,0,606,510,35,1,18.71335897494896,2.3485617384157904,8,12,0,1
